keyword,count,avg_points,parent
PeakCabernet,15,0.39333333333333337,Origin
Syrah-Viognier,15,0.4766666666666667,Origin
d'AlmeritaSallier,15,0.31666666666666665,Origin
PalacioGlorioso,15,0.4033333333333333,Origin
ValCabernet,15,0.49333333333333335,Origin
Eleven,15,0.49333333333333335,Origin
Straight,15,0.47333333333333333,Origin
Gemischter,15,0.5533333333333333,Origin
RecanatiYasmin,15,0.35333333333333333,Origin
Bergheim,15,0.6466666666666666,Origin
Feuillatte,15,0.36666666666666664,Origin
Girl,15,0.3466666666666667,Origin
NeumeisterSteirische,15,0.4766666666666667,Origin
KokomoPauline's,15,0.47,Origin
Jacob,15,0.38,Origin
Benedetto,15,0.4066666666666666,Origin
TestarossaRosella's,15,0.5333333333333333,Origin
Chevaux,15,0.43,Origin
Spumante,15,0.24000000000000002,Origin
Withers,15,0.49,Origin
Mr.,15,0.4066666666666666,Origin
Wairau,15,0.3466666666666667,Origin
Mourvèdre),15,0.48333333333333334,Origin
BosqueReserva,15,0.29,Origin
Machard,15,0.41333333333333333,Origin
Bottega,14,0.3285714285714286,Origin
Canella,14,0.2714285714285714,Origin
Pegões,14,0.3607142857142857,Origin
NortonReserva,14,0.3464285714285714,Origin
Fontaine,14,0.425,Origin
Coquerel,14,0.3678571428571429,Origin
Moulins,14,0.37142857142857144,Origin
Piedras,14,0.55,Origin
MartiniCabernet,14,0.3821428571428571,Origin
PegoesAdega,14,0.3607142857142857,Origin
Mura,14,0.5785714285714285,Origin
Saint-Jacques,14,0.6535714285714286,Origin
NorthstarMerlot),14,0.5785714285714285,Origin
IronstoneReserve,14,0.41428571428571426,Origin
Cosa,14,0.35714285714285715,Origin
Semi,14,0.23571428571428574,Origin
Renaud,14,0.35714285714285715,Origin
CellarsClassic,14,0.38571428571428573,Origin
George,14,0.3678571428571429,Origin
Marsannay,14,0.4107142857142857,Origin
Pey,14,0.35000000000000003,Origin
Blanc-Viognier,14,0.38571428571428573,Origin
Figli,14,0.4785714285714286,Origin
Greg,14,0.2714285714285714,Origin
LimaQuinta,14,0.35714285714285715,Origin
Rayne,14,0.5964285714285714,Origin
Bryn,14,0.46071428571428574,Origin
AliançaAliança,14,0.3678571428571429,Origin
Sergio,14,0.38571428571428573,Origin
Norman,14,0.2714285714285714,Origin
SticksDurell,14,0.6,Origin
RunRiesling,14,0.42142857142857143,Origin
VintnersCabernet,14,0.5107142857142858,Origin
Ribeira,14,0.41785714285714287,Origin
Mano,14,0.3678571428571429,Origin
Gypsy,14,0.5178571428571429,Origin
Antoine,14,0.375,Origin
HillSauvignon,14,0.36428571428571427,Origin
AveledaCasal,14,0.21428571428571427,Origin
VineyardThe,14,0.46785714285714286,Origin
Cépages,14,0.43928571428571433,Origin
TerraNobleReserva,14,0.2785714285714286,Origin
Age,14,0.5071428571428571,Origin
Cielo,14,0.3,Origin
Earth,14,0.3821428571428571,Origin
Seen,14,0.6785714285714286,Origin
Trio,14,0.4035714285714286,Origin
Jakob,14,0.5178571428571429,Origin
Desert,14,0.3178571428571429,Origin
CovePinot,14,0.4642857142857143,Origin
Massimo,14,0.4428571428571429,Origin
MalenReserva,14,0.3821428571428571,Origin
Messina,14,0.24285714285714285,Origin
VentisqueroReserva,14,0.2785714285714286,Origin
FrèresDomaine,14,0.3392857142857143,Origin
Fermentado,14,0.35714285714285715,Origin
Ego,14,0.4785714285714286,Origin
Rojo,14,0.3535714285714286,Origin
Gianfranco,14,0.5607142857142857,Origin
ValdemarInspiración,14,0.31428571428571433,Origin
VeramarEstate,14,0.24285714285714285,Origin
HallCabernet,14,0.525,Origin
Baron-Fuenté,14,0.5,Origin
Colline,14,0.5321428571428571,Origin
Painted,14,0.4321428571428571,Origin
SebastianiCherryblock,14,0.45357142857142857,Origin
GriñonSingle,14,0.525,Origin
WalchCastel,14,0.48214285714285715,Origin
EngelCuvée,14,0.48571428571428577,Origin
Niedermayr,14,0.42142857142857143,Origin
Vouvray,14,0.31071428571428567,Origin
MercyZabala,14,0.425,Origin
SchoffitClos,14,0.7178571428571429,Origin
ValleyCabernet,14,0.3678571428571429,Origin
Irion,14,0.4107142857142857,Origin
Reach,14,0.47500000000000003,Origin
Grape,14,0.28928571428571426,Origin
Alliance,14,0.26071428571428573,Origin
Quincy,14,0.37857142857142856,Origin
Clicquot,14,0.5285714285714286,Origin
GuestierPasseport,14,0.30357142857142855,Origin
Mesnil,14,0.7285714285714285,Origin
Source,14,0.4642857142857143,Origin
Muscadelle,14,0.5821428571428572,Origin
BousquetMade,14,0.2785714285714286,Origin
Cartlidge,14,0.2785714285714286,Origin
Lenné,14,0.5428571428571429,Origin
AdamLes,14,0.38571428571428573,Origin
Romitorio,14,0.525,Origin
Tyto,14,0.4535714285714286,Origin
Corsini,14,0.48928571428571427,Origin
MazzeiBelguardo,14,0.42142857142857143,Origin
46,14,0.4107142857142857,Origin
Bush,14,0.3607142857142857,Origin
ConternoBussia,14,0.6535714285714286,Origin
AlloroEstate,14,0.6607142857142857,Origin
PatlandStagecoach,14,0.55,Origin
KionaEstate,14,0.4857142857142857,Origin
Massi,14,0.34285714285714286,Origin
Antichi,14,0.4642857142857143,Origin
EtudeCabernet,14,0.5785714285714285,Origin
Martellozzo,14,0.25357142857142856,Origin
ArestiEstate,14,0.2392857142857143,Origin
RodetChâteau,14,0.4857142857142857,Origin
Arthur,14,0.3892857142857143,Origin
Larose,14,0.5821428571428572,Origin
Burgo,14,0.35714285714285715,Origin
Marengo,14,0.26785714285714285,Origin
Vesevo,14,0.425,Origin
Volnay,14,0.44642857142857145,Origin
Sipp,14,0.39999999999999997,Origin
Girard,14,0.40714285714285714,Origin
MacRostieChardonnay,14,0.4928571428571429,Origin
Dinner,14,0.5107142857142858,Origin
Robles,14,0.3321428571428572,Origin
Mil,14,0.2714285714285714,Origin
SulQuinta,14,0.4785714285714286,Origin
Night,14,0.3678571428571429,Origin
Benjamin,14,0.55,Origin
VineyardsSyrah,14,0.40714285714285714,Origin
FalerniaReserva,14,0.21785714285714283,Origin
MadeiraCastello,14,0.4107142857142857,Origin
IndomitaGran,14,0.25,Origin
Scala,14,0.39285714285714285,Origin
Sleepy,14,0.4857142857142857,Origin
Polo,14,0.41428571428571426,Origin
Evolution,14,0.42857142857142855,Origin
LafondSRH,14,0.375,Origin
VineyardsRiesling,14,0.37142857142857144,Origin
Post,14,0.3321428571428572,Origin
Luce,14,0.4428571428571429,Origin
Breathless,14,0.4571428571428572,Origin
Vollereaux,14,0.4321428571428572,Origin
Prunotto,14,0.4785714285714286,Origin
Maremma,14,0.40714285714285714,Origin
Anges,14,0.4714285714285715,Origin
Zerba,14,0.32857142857142857,Origin
EastonMonarch,14,0.5,Origin
Cortile,14,0.43928571428571433,Origin
Bubbles,14,0.29642857142857143,Origin
PointEstate,14,0.4178571428571428,Origin
Barbi,14,0.44642857142857145,Origin
MirafloresEstate,14,0.5035714285714287,Origin
Soutiran,14,0.47500000000000003,Origin
Middle,14,0.3821428571428571,Origin
WellThe,14,0.3964285714285714,Origin
Blosser,14,0.45357142857142857,Origin
Domingo,14,0.35714285714285715,Origin
Pardon,14,0.34285714285714286,Origin
EllenProprietor's,14,0.1285714285714286,Origin
Forest,14,0.2642857142857143,Origin
EOSReserve,14,0.35714285714285715,Origin
Corliss,14,0.65,Origin
HillsRiverBend,14,0.5750000000000001,Origin
Sophie,14,0.4107142857142857,Origin
Patton,14,0.4857142857142857,Origin
Pegasus,14,0.5107142857142858,Origin
Christine,14,0.42857142857142855,Origin
Cor,14,0.4035714285714286,Origin
Stemilt,14,0.2928571428571428,Origin
Nuiton-Beaunoy,14,0.35714285714285715,Origin
Fernández,14,0.37142857142857144,Origin
Latium,14,0.3821428571428571,Origin
Lena,14,0.34285714285714286,Origin
MellotLe,14,0.37142857142857144,Origin
Cèdre,14,0.5392857142857143,Origin
Boas,14,0.44642857142857145,Origin
Soquel,14,0.3964285714285714,Origin
Cescon,14,0.30357142857142855,Origin
Rugiens,14,0.6071428571428571,Origin
FaiveleyLes,14,0.5714285714285714,Origin
TintoNegroFinca,14,0.5178571428571429,Origin
Shiraz-Grenache,14,0.48214285714285715,Origin
Escuela,14,0.5178571428571429,Origin
MoroMalleolus,14,0.7107142857142856,Origin
Andreas,14,0.5107142857142858,Origin
Sepp,14,0.46785714285714286,Origin
Charmes-Chambertin,14,0.7464285714285713,Origin
Fazeli,14,0.4107142857142857,Origin
SchugPinot,14,0.35000000000000003,Origin
CoppolaDiamond,14,0.2785714285714286,Origin
RamosLoios,14,0.275,Origin
Roussanne),14,0.425,Origin
VelhaQuinta,14,0.4642857142857143,Origin
VigneDi,14,0.4714285714285715,Origin
KnyphausenErbacher,14,0.5357142857142857,Origin
Martino,14,0.41428571428571426,Origin
28,14,0.46071428571428574,Origin
McCrea,14,0.46071428571428574,Origin
Glera,14,0.4428571428571429,Origin
Rubino,14,0.4785714285714286,Origin
Cable,14,0.19642857142857142,Origin
LurtonGran,14,0.35000000000000003,Origin
Citille,14,0.45714285714285713,Origin
Ànima,14,0.41428571428571426,Origin
Togata,14,0.39285714285714285,Origin
Reverdy,14,0.41428571428571426,Origin
Hacienda,14,0.3071428571428571,Origin
CarpinetoRiserva,14,0.4785714285714286,Origin
Q,14,0.4035714285714286,Origin
JanuikWeinbau,14,0.4928571428571429,Origin
Franca,14,0.42142857142857143,Origin
Inman,14,0.5178571428571429,Origin
Pointe,14,0.42857142857142855,Origin
MondaviMerlot,14,0.32857142857142857,Origin
BrothersStagecoach,14,0.5428571428571428,Origin
Head,14,0.42857142857142855,Origin
Bergen,14,0.5285714285714286,Origin
VineyardsTrenton,14,0.5535714285714286,Origin
Martinez,14,0.225,Origin
HillsChardonnay,14,0.46071428571428574,Origin
Pico,14,0.375,Origin
MartinoLegado,14,0.2928571428571428,Origin
Borges,14,0.3464285714285714,Origin
Mannina,14,0.40714285714285714,Origin
VinhosPaxis,14,0.33571428571428574,Origin
Wilridge,14,0.31428571428571433,Origin
MaipoVitral,14,0.26785714285714285,Origin
RonchiCasal,14,0.4571428571428572,Origin
BeneCiel,14,0.4035714285714286,Origin
FrankDry,14,0.4321428571428571,Origin
GandiaHoya,14,0.26785714285714285,Origin
Camigliano,14,0.425,Origin
Reale,14,0.33214285714285713,Origin
Promissio,14,0.5892857142857143,Origin
Mayer,14,0.4714285714285714,Origin
Mon,14,0.48571428571428577,Origin
Mothe,14,0.31428571428571433,Origin
SchiopettoPinot,14,0.4357142857142858,Origin
Perrières,13,0.49615384615384617,Origin
LangeTwinsEstate,13,0.27692307692307694,Origin
HillsCabernet,13,0.40769230769230774,Origin
Crozes-Hermitage,13,0.45769230769230773,Origin
VineyardsRosé,13,0.3230769230769231,Origin
Dominican,13,0.21923076923076923,Origin
Bully,13,0.5230769230769231,Origin
Parcelles,13,0.37307692307692303,Origin
ChehalemCorral,13,0.5038461538461538,Origin
Cumbre,13,0.573076923076923,Origin
Croce,13,0.5,Origin
Acre,13,0.37692307692307697,Origin
Ugo,13,0.5769230769230769,Origin
Rail,13,0.6153846153846154,Origin
CreekCoastal,13,0.17692307692307693,Origin
Douro,13,0.39230769230769236,Origin
Allegrini,13,0.47692307692307695,Origin
MondaviWillow,13,0.21153846153846154,Origin
MorganDouble,13,0.6115384615384616,Origin
Pull,13,0.5307692307692308,Origin
SaviahThe,13,0.5384615384615384,Origin
Hawks,13,0.4,Origin
Gray,13,0.2423076923076923,Origin
Apotheke,13,0.4807692307692308,Origin
Clerc,13,0.6423076923076922,Origin
WinemakersPegos,13,0.4346153846153846,Origin
Loron,13,0.38461538461538464,Origin
Mawr,13,0.46923076923076923,Origin
Roque,13,0.3692307692307692,Origin
Kalecik,13,0.4538461538461539,Origin
VineyardsBarrel,13,0.3384615384615385,Origin
Paço,13,0.4,Origin
FratelliBussia,13,0.5192307692307693,Origin
BookwalterForeshadow,13,0.5115384615384616,Origin
From,13,0.31153846153846154,Origin
McFaddenBlue,13,0.34615384615384615,Origin
Encosta,13,0.26153846153846155,Origin
Nugan,13,0.34615384615384615,Origin
Joe's,13,0.4346153846153846,Origin
Hall,13,0.6615384615384615,Origin
Wallis,13,0.5884615384615385,Origin
Aria,13,0.25,Origin
Bonotto,13,0.3,Origin
Spirit,13,0.44999999999999996,Origin
Discovery,13,0.4730769230769231,Origin
MacìeRiserva,13,0.5230769230769231,Origin
Astoria,13,0.3269230769230769,Origin
Deer,13,0.28846153846153844,Origin
Chassenay,13,0.4423076923076923,Origin
Haut-BrionBarrel,13,0.6307692307692307,Origin
Majo,13,0.45769230769230773,Origin
Pancas,13,0.5153846153846154,Origin
Chalone,13,0.4807692307692308,Origin
NapaDVX,13,0.5884615384615385,Origin
McManisPinot,13,0.2846153846153846,Origin
BargettoRegan,13,0.5076923076923077,Origin
Tangley,13,0.29615384615384616,Origin
VienneLes,13,0.5384615384615384,Origin
Lussac,13,0.4,Origin
LongplayLia's,13,0.3692307692307692,Origin
Carati,13,0.3,Origin
Sousa,13,0.5461538461538461,Origin
Misiones,13,0.3346153846153846,Origin
CellarsOld,13,0.3538461538461538,Origin
Rulo,13,0.4538461538461539,Origin
Assyrtiko,13,0.4461538461538461,Origin
Parenchère,13,0.3,Origin
Carlton,13,0.4884615384615385,Origin
Clape,13,0.4461538461538461,Origin
TestarossaLa,13,0.5769230769230769,Origin
StrongEstate,13,0.45769230769230773,Origin
CapEstate,13,0.46153846153846156,Origin
Casina,13,0.4730769230769231,Origin
Ibidini,13,0.33076923076923076,Origin
KremsKellermeister,13,0.36153846153846153,Origin
RogerCuvée,13,0.5076923076923077,Origin
PointCabernet,13,0.28076923076923077,Origin
Cleto,13,0.36538461538461536,Origin
Manfred,13,0.49615384615384617,Origin
Calon,13,0.6384615384615385,Origin
FamilyAlazan,13,0.46153846153846156,Origin
AgustinosReserva,13,0.3,Origin
RosaPinot,13,0.4269230769230769,Origin
CapReserve,13,0.3076923076923077,Origin
Bligny,13,0.40384615384615385,Origin
Palacios,13,0.38461538461538464,Origin
Patagonia,13,0.2653846153846154,Origin
CimaChaminé,13,0.2692307692307692,Origin
LucienneLone,13,0.5307692307692308,Origin
Valentina,13,0.4230769230769231,Origin
Vranken,13,0.34615384615384615,Origin
Pouilly,13,0.4076923076923077,Origin
WittmannWesthofen,13,0.6346153846153846,Origin
SelyemOlivet,13,0.6423076923076922,Origin
Icewine,13,0.5076923076923077,Origin
Pozzo,13,0.34615384615384615,Origin
PfisterTradition,13,0.47692307692307695,Origin
Isabelle,13,0.3538461538461538,Origin
NovySyrah,13,0.5230769230769231,Origin
Abad,13,0.38846153846153847,Origin
Caillottes,13,0.44615384615384623,Origin
Evans,13,0.3230769230769231,Origin
CellarsSangiovese),13,0.36153846153846153,Origin
Pot,13,0.37692307692307697,Origin
Windsbuhl,13,0.6807692307692308,Origin
EgurenProtocolo,13,0.23076923076923078,Origin
ColeAlbamar,13,0.16923076923076924,Origin
LaetitiaEstate,13,0.3923076923076923,Origin
Mouches,13,0.5807692307692307,Origin
River's,13,0.4538461538461539,Origin
Cantalici,13,0.4423076923076923,Origin
Condrieu,13,0.5461538461538461,Origin
Bishop's,13,0.40384615384615385,Origin
Sociale,13,0.3423076923076923,Origin
JadotLes,13,0.6846153846153846,Origin
Loup,13,0.4423076923076923,Origin
Brophy,13,0.4461538461538461,Origin
Héritiers,13,0.573076923076923,Origin
VineyardHeritage,13,0.4807692307692308,Origin
Prieto,13,0.29230769230769227,Origin
Jacopo,13,0.4423076923076923,Origin
ClayhouseRed,13,0.3153846153846154,Origin
Tulip,13,0.47692307692307695,Origin
BourgeoisPetit,13,0.28846153846153844,Origin
Leonesse,13,0.3076923076923077,Origin
ForisPinot,13,0.4115384615384615,Origin
VilafontéSeries,13,0.5615384615384615,Origin
ValladoReserva,13,0.5846153846153845,Origin
Epoch,13,0.6499999999999999,Origin
sur,13,0.5653846153846154,Origin
DominionReserve,13,0.33076923076923076,Origin
RocaFincas,13,0.2846153846153846,Origin
CellarsProprietary,13,0.4269230769230769,Origin
Revello,13,0.4115384615384616,Origin
Pasqua,13,0.4230769230769231,Origin
Norton,13,0.19615384615384615,Origin
Anselmo,13,0.5538461538461539,Origin
BertrandChâteau,13,0.4807692307692308,Origin
Court,13,0.5423076923076923,Origin
Agricoltori,13,0.37692307692307686,Origin
Saint-Amour,13,0.43846153846153846,Origin
Putah,13,0.3423076923076923,Origin
PortugalJP,13,0.29230769230769227,Origin
Grauburgunder,13,0.4461538461538461,Origin
Vinyes,13,0.46923076923076923,Origin
Bucci,13,0.5153846153846154,Origin
CimaEspirito,13,0.2692307692307692,Origin
Altamira,13,0.46923076923076923,Origin
Billecart-Salmon,13,0.5807692307692307,Origin
Ridgeview,13,0.5384615384615384,Origin
Fire,13,0.35,Origin
ChablisienneLa,13,0.38846153846153847,Origin
VentisqueroGrey,13,0.41923076923076924,Origin
Drappier,13,0.45769230769230773,Origin
Marsanne-Roussanne,13,0.35,Origin
TalleyRosemary's,13,0.6192307692307693,Origin
BoeckelZotzenberg,13,0.6153846153846154,Origin
Mosaïque,13,0.4076923076923077,Origin
Mercurey,13,0.38846153846153847,Origin
Lys,13,0.4230769230769231,Origin
Cellar,13,0.40384615384615385,Origin
Sant,13,0.4846153846153846,Origin
Tardiva,13,0.4538461538461539,Origin
Pelvillain,13,0.2846153846153846,Origin
Belguardo,13,0.49615384615384617,Origin
Smoke,13,0.4807692307692308,Origin
Chenevottes,13,0.6,Origin
LohrGesture,13,0.3923076923076923,Origin
Sink,13,0.17307692307692307,Origin
Rocks,13,0.5423076923076923,Origin
Viszlay,13,0.3538461538461538,Origin
Carpineto,13,0.3807692307692308,Origin
Beychevelle,13,0.5846153846153845,Origin
Otto,13,0.31153846153846154,Origin
Menetou-Salon,13,0.36538461538461536,Origin
SelyemVista,13,0.5076923076923077,Origin
Marialva,13,0.4,Origin
Plumb,13,0.4346153846153846,Origin
Heredad,13,0.37307692307692303,Origin
ParkerRodney's,13,0.49230769230769234,Origin
Cros,13,0.36538461538461536,Origin
BallentineEstate,13,0.4807692307692308,Origin
Fiddletown,13,0.4653846153846154,Origin
Schild,13,0.46153846153846156,Origin
Gourmand,13,0.3423076923076923,Origin
BoxPinot,13,0.21538461538461537,Origin
Lemberger,13,0.38461538461538464,Origin
TrancheEstate,13,0.5615384615384615,Origin
AveledaFollies,13,0.5423076923076923,Origin
OstertagFronholz,13,0.6615384615384615,Origin
Loibenberg,13,0.7153846153846154,Origin
Nere,13,0.44999999999999996,Origin
Schram,13,0.7538461538461539,Origin
SchramsbergJ.,13,0.7538461538461539,Origin
Guerrieri,13,0.4,Origin
Aszú,13,0.5769230769230769,Origin
PoçasCoroa,13,0.33076923076923076,Origin
FoxenTinaquaic,13,0.5692307692307692,Origin
PeakPinot,13,0.37692307692307697,Origin
CellarsBoushey,13,0.41923076923076924,Origin
Réservée,13,0.4230769230769231,Origin
DemetriaCuvée,13,0.49615384615384617,Origin
Collet,13,0.4153846153846154,Origin
EugénieCuvée,13,0.5807692307692307,Origin
TorbreckThe,13,0.6269230769230769,Origin
Labouré-Roi,13,0.3346153846153846,Origin
Folatières,13,0.6461538461538462,Origin
TerlatoPinot,13,0.40384615384615385,Origin
Felix,13,0.2846153846153846,Origin
Tommasi,13,0.44999999999999996,Origin
Ferraton,13,0.37307692307692303,Origin
Kopke,13,0.4461538461538461,Origin
KundeKinneybrook,13,0.25384615384615383,Origin
Mosquito,13,0.44999999999999996,Origin
Comm.,13,0.6538461538461539,Origin
Bical,13,0.3230769230769231,Origin
Zotovich,13,0.5346153846153846,Origin
Hat,13,0.3538461538461538,Origin
Rolland,13,0.3807692307692308,Origin
Chénas,13,0.4730769230769231,Origin
Crémant,13,0.43846153846153846,Origin
CalcuReserva,13,0.3153846153846154,Origin
Picpoul,13,0.3961538461538462,Origin
Monforte,13,0.4730769230769231,Origin
Chatom,13,0.3384615384615385,Origin
Jolys,13,0.43846153846153846,Origin
Hermitage,13,0.5153846153846154,Origin
Puy,13,0.4,Origin
OakCabernet,13,0.37307692307692303,Origin
WinemakersSamora,13,0.2653846153846154,Origin
Castellani,13,0.4730769230769231,Origin
MorPinot,13,0.31923076923076926,Origin
Châsse,13,0.2423076923076923,Origin
SchoffitRangen,13,0.6423076923076922,Origin
TestarossaSierra,13,0.5769230769230769,Origin
FarrellHallberg,13,0.6,Origin
Spur,13,0.29230769230769227,Origin
Potensac,13,0.46923076923076923,Origin
CellarsZephyr,13,0.41923076923076924,Origin
41Cabernet,13,0.5192307692307693,Origin
Benvenuto,13,0.4269230769230769,Origin
P.J.,13,0.36538461538461536,Origin
Piccini,13,0.23076923076923078,Origin
PejuCabernet,13,0.4884615384615385,Origin
Manos,13,0.25,Origin
Lynch,13,0.3807692307692308,Origin
Sodi,13,0.4538461538461539,Origin
Klipsun,13,0.5115384615384616,Origin
LangeThree,13,0.5076923076923078,Origin
Plaisir,13,0.5269230769230769,Origin
Mascarello,13,0.7538461538461539,Origin
Bichot,13,0.43846153846153846,Origin
DuckhornCabernet,13,0.5961538461538461,Origin
Phantom,13,0.3538461538461538,Origin
Tribute,13,0.47692307692307695,Origin
Plus,13,0.5461538461538462,Origin
Langoa,13,0.6230769230769231,Origin
Kevin,13,0.6192307692307693,Origin
CastellCasteller,13,0.4653846153846154,Origin
d'Aydie,13,0.6,Origin
LaneReserve,13,0.5346153846153846,Origin
Snake,13,0.3,Origin
Aver,13,0.4307692307692308,Origin
Vivanco,13,0.38461538461538464,Origin
Poças,13,0.3923076923076923,Origin
RoadChardonnay,13,0.3153846153846154,Origin
HorseChardonnay,13,0.26153846153846155,Origin
IV,13,0.41923076923076924,Origin
ErathPinot,13,0.3,Origin
WakefieldSt.,12,0.6,Origin
CayuseCailloux,12,0.6916666666666668,Origin
Urbain,12,0.7291666666666666,Origin
CarvalhasCarvalhas,12,0.49583333333333335,Origin
BernardusRosella's,12,0.5,Origin
Region,12,0.12083333333333333,Origin
Wrights,12,0.5666666666666667,Origin
Prime,12,0.5541666666666667,Origin
KoyleRoyale,12,0.4916666666666667,Origin
Véronique,12,0.5208333333333334,Origin
Ollivier,12,0.3416666666666666,Origin
FallsHillside,12,0.3333333333333333,Origin
Preuses,12,0.6749999999999999,Origin
SurVisión,12,0.31666666666666665,Origin
Bouqueteau,12,0.45,Origin
Ottimino,12,0.5083333333333333,Origin
LeapCabernet,12,0.48333333333333334,Origin
TrisaetumWichmann,12,0.6375,Origin
ValeroParticular,12,0.2833333333333333,Origin
Bleue,12,0.25,Origin
Bèze,12,0.75,Origin
Tedeschi,12,0.35000000000000003,Origin
HosmerPinot,12,0.30416666666666664,Origin
Monmousseau,12,0.37083333333333335,Origin
TommasiLe,12,0.3208333333333333,Origin
RidgeSyrah,12,0.29583333333333334,Origin
Consejo,12,0.4458333333333333,Origin
Thiénot,12,0.47500000000000003,Origin
CellarsSouthern,12,0.5083333333333334,Origin
NortonBarrel,12,0.325,Origin
BandeirasPassagem,12,0.5,Origin
TarapacáGran,12,0.35000000000000003,Origin
FoppianoEstate,12,0.35000000000000003,Origin
VineyardsOriginal,12,0.7041666666666666,Origin
Leah,12,0.4791666666666667,Origin
Pfaffenberg,12,0.6541666666666667,Origin
Valleys,12,0.4375,Origin
Roter,12,0.5125000000000001,Origin
BalduzziReserva,12,0.25833333333333336,Origin
KremsGrüner,12,0.43333333333333335,Origin
PointChardonnay,12,0.31666666666666665,Origin
Poet's,12,0.6208333333333333,Origin
Coudray,12,0.4375,Origin
AltocedroAño,12,0.2916666666666667,Origin
TestarossaBrosseau,12,0.47500000000000003,Origin
Salvi,12,0.4083333333333334,Origin
VGS,12,0.45,Origin
Colombard-Sauvignon,12,0.2791666666666667,Origin
EstateMerlot,12,0.37916666666666665,Origin
Halter,12,0.375,Origin
Adirondack,12,0.2791666666666667,Origin
Steelhead,12,0.31666666666666665,Origin
Enólogo,12,0.5,Origin
Barmès-BuecherRosenberg,12,0.5625,Origin
QuevedoOscar's,12,0.3083333333333333,Origin
EichingerGaisberg,12,0.7000000000000001,Origin
Marchesato,12,0.48750000000000004,Origin
BernardusSierra,12,0.4625000000000001,Origin
Tamás,12,0.44583333333333336,Origin
FamilyThe,12,0.2791666666666667,Origin
Terrasses,12,0.4291666666666667,Origin
Orvieto,12,0.32916666666666666,Origin
Lune,12,0.43333333333333335,Origin
Pasquale,12,0.37916666666666665,Origin
Viole,12,0.5,Origin
Pilot,12,0.39999999999999997,Origin
EstateOld,12,0.3541666666666667,Origin
Grattamacco,12,0.48333333333333334,Origin
Baur,12,0.49583333333333335,Origin
Exception,12,0.3833333333333333,Origin
Heidemanns-BergweilerGraacher,12,0.49583333333333335,Origin
PezBarrel,12,0.5750000000000001,Origin
Verdejo-Viura,12,0.26666666666666666,Origin
Howard,12,0.4833333333333334,Origin
Cérons,12,0.3958333333333333,Origin
Fazi,12,0.3875,Origin
Frassinello,12,0.4791666666666667,Origin
Wallula,12,0.5,Origin
Chase,12,0.5041666666666667,Origin
Fonseca,12,0.4458333333333333,Origin
Majeure,12,0.49583333333333335,Origin
Ridolfi,12,0.4375,Origin
FenestraGhielmetti,12,0.3458333333333334,Origin
Rudi,12,0.5833333333333334,Origin
Cabinet,12,0.3833333333333333,Origin
Ellner,12,0.49583333333333335,Origin
Jules,12,0.4583333333333333,Origin
Howell,12,0.4666666666666666,Origin
Hoed,12,0.4916666666666667,Origin
Drusian,12,0.3541666666666667,Origin
Martini,12,0.3625,Origin
Lemos,12,0.45,Origin
Matta,12,0.4583333333333333,Origin
Julián,12,0.3,Origin
Una,12,0.5750000000000001,Origin
Eugenio,12,0.425,Origin
VelhaEvel,12,0.3625,Origin
StraussClassic,12,0.4166666666666667,Origin
Patrice,12,0.4375,Origin
Marsan,12,0.325,Origin
Victor,12,0.3958333333333333,Origin
Raats,12,0.41250000000000003,Origin
Tolosa1772,12,0.5125000000000001,Origin
Lily,12,0.3083333333333333,Origin
Siria,12,0.3666666666666667,Origin
Radford,12,0.4166666666666667,Origin
Terrazze,12,0.44166666666666665,Origin
Muraires,12,0.48333333333333334,Origin
Exclusive,12,0.4041666666666666,Origin
GelidaBrut,12,0.37916666666666665,Origin
Meritage),12,0.45416666666666666,Origin
BourgeoisLes,12,0.37916666666666665,Origin
Dessus,12,0.4916666666666667,Origin
HogueReserve,12,0.35833333333333334,Origin
Maschio,12,0.2708333333333333,Origin
MerryvaleCabernet,12,0.5375,Origin
Church,12,0.45416666666666666,Origin
RanchPapa,12,0.4291666666666667,Origin
BatasioloVigneto,12,0.5208333333333334,Origin
BoscoVintage,12,0.5791666666666667,Origin
Alfrocheiro,12,0.4291666666666667,Origin
SilvaReserva,12,0.30833333333333335,Origin
Damien,12,0.4708333333333334,Origin
Perraud,12,0.37083333333333335,Origin
Cab,12,0.3875,Origin
Sant'Antimo,12,0.5166666666666667,Origin
Yvon,12,0.2333333333333333,Origin
d'Ouro,12,0.3541666666666667,Origin
Bouvet-Ladubay,12,0.375,Origin
LuzGran,12,0.34583333333333327,Origin
Kirchenstück,12,0.5541666666666667,Origin
Montus,12,0.6666666666666666,Origin
LaetitiaBrut,12,0.45,Origin
Vinchio-Vaglio,12,0.37916666666666665,Origin
HillsMiljenko's,12,0.46249999999999997,Origin
ChristopherPiesporter,12,0.39999999999999997,Origin
Jorian,12,0.35000000000000003,Origin
TestarossaGarys',12,0.5750000000000001,Origin
AcornAlegria,12,0.425,Origin
H,12,0.39166666666666666,Origin
PointDry,12,0.3666666666666667,Origin
VinhosConceito,12,0.5791666666666667,Origin
KentGhielmetti,12,0.4916666666666667,Origin
Colección,12,0.35000000000000003,Origin
Vaillons,12,0.5750000000000001,Origin
CerettoBricco,12,0.6333333333333333,Origin
Clássico,12,0.3958333333333333,Origin
Denis,12,0.4166666666666667,Origin
